Line;Time;Floating Point Input 1;Floating Point Input 2;Floating Point Input 3;Floating Point Input 4;Floating Point Input 5;
1197;1.196;0.940881;4.7044;1.94088;-0.0591192;-0.940881;
1198;1.197;0.942991;4.71495;1.94299;-0.0570095;-0.942991;
1199;1.198;0.945063;4.72532;1.94506;-0.0549369;-0.945063;
1200;1.199;0.947098;4.73549;1.9471;-0.0529017;-0.947098;
1201;1.2;0.949096;4.74548;1.9491;-0.0509039;-0.949096;
1202;1.201;0.951057;4.75528;1.95106;-0.0489435;-0.951057;
1203;1.202;0.952979;4.7649;1.95298;-0.0470207;-0.952979;
1204;1.203;0.954865;4.77432;1.95486;-0.0451355;-0.954865;
1205;1.204;0.956712;4.78356;1.95671;-0.0432879;-0.956712;
1206;1.205;0.958522;4.79261;1.95852;-0.0414782;-0.958522;
1207;1.206;0.960294;4.80147;1.96029;-0.0397063;-0.960294;
1208;1.207;0.962028;4.81014;1.96203;-0.0379723;-0.962028;
1209;1.208;0.963724;4.81862;1.96372;-0.0362763;-0.963724;
1210;1.209;0.965382;4.82691;1.96538;-0.0346184;-0.965382;
1211;1.21;0.967001;4.83501;1.967;-0.0329985;-0.967001;
1212;1.211;0.968583;4.84292;1.96858;-0.0314168;-0.968583;
1213;1.212;0.970127;4.85063;1.97013;-0.0298734;-0.970127;
1214;1.213;0.971632;4.85816;1.97163;-0.0283683;-0.971632;
1215;1.214;0.973099;4.86549;1.9731;-0.0269015;-0.973099;
1216;1.215;0.974527;4.87263;1.97453;-0.0254731;-0.974527;
1217;1.216;0.975917;4.87958;1.97592;-0.0240832;-0.975917;
1218;1.217;0.977268;4.88634;1.97727;-0.0227319;-0.977268;
1219;1.218;0.978581;4.8929;1.97858;-0.0214191;-0.978581;
1220;1.219;0.979855;4.89928;1.97986;-0.0201449;-0.979855;
1221;1.22;0.981091;4.90545;1.98109;-0.0189095;-0.981091;
1222;1.221;0.982287;4.91144;1.98229;-0.0177127;-0.982287;
1223;1.222;0.983445;4.91723;1.98345;-0.0165548;-0.983445;
1224;1.223;0.984564;4.92282;1.98456;-0.0154357;-0.984564;
1225;1.224;0.985645;4.92822;1.98564;-0.0143554;-0.985645;
1226;1.225;0.986686;4.93343;1.98669;-0.0133141;-0.986686;
1227;1.226;0.987688;4.93844;1.98769;-0.0123117;-0.987688;
1228;1.227;0.988652;4.94326;1.98865;-0.0113483;-0.988652;
1229;1.228;0.989576;4.94788;1.98958;-0.0104239;-0.989576;
1230;1.229;0.990461;4.95231;1.99046;-0.00953857;-0.990461;
1231;1.23;0.991308;4.95654;1.99131;-0.00869237;-0.991308;
1232;1.231;0.992115;4.96057;1.99211;-0.0078853;-0.992115;
1233;1.232;0.992883;4.96441;1.99288;-0.0071174;-0.992883;
1234;1.233;0.993611;4.96806;1.99361;-0.00638869;-0.993611;
1235;1.234;0.994301;4.9715;1.9943;-0.00569921;-0.994301;
1236;1.235;0.994951;4.97476;1.99495;-0.00504898;-0.994951;
1237;1.236;0.995562;4.97781;1.99556;-0.00443804;-0.995562;
1238;1.237;0.996134;4.98067;1.99613;-0.00386639;-0.996134;
1239;1.238;0.996666;4.98333;1.99667;-0.00333407;-0.996666;
1240;1.239;0.997159;4.98579;1.99716;-0.0028411;-0.997159;
1241;1.24;0.997613;4.98806;1.99761;-0.00238749;-0.997613;
1242;1.241;0.998027;4.99013;1.99803;-0.00197327;-0.998027;
1243;1.242;0.998402;4.99201;1.9984;-0.00159845;-0.998402;
1244;1.243;0.998737;4.99368;1.99874;-0.00126304;-0.998737;
1245;1.244;0.999033;4.99516;1.99903;-0.000967065;-0.999033;
1246;1.245;0.999289;4.99645;1.99929;-0.000710527;-0.999289;
1247;1.246;0.999507;4.99753;1.99951;-0.00049344;-0.999507;
1248;1.247;0.999684;4.99842;1.99968;-0.000315811;-0.999684;
1249;1.248;0.999822;4.99911;1.99982;-0.000177648;-0.999822;
1250;1.249;0.999921;4.99961;1.99992;-7.89558e-05;-0.999921;
1251;1.25;0.99998;4.9999;1.99998;-1.97391e-05;-0.99998;
1252;1.251;1;5;2;0;-1;
1253;1.252;0.99998;4.9999;1.99998;-1.97391e-05;-0.99998;
1254;1.253;0.999921;4.99961;1.99992;-7.89558e-05;-0.999921;
1255;1.254;0.999822;4.99911;1.99982;-0.000177648;-0.999822;
1256;1.255;0.999684;4.99842;1.99968;-0.000315811;-0.999684;
1257;1.256;0.999507;4.99753;1.99951;-0.00049344;-0.999507;
1258;1.257;0.999289;4.99645;1.99929;-0.000710527;-0.999289;
1259;1.258;0.999033;4.99516;1.99903;-0.000967065;-0.999033;
1260;1.259;0.998737;4.99368;1.99874;-0.00126304;-0.998737;
1261;1.26;0.998402;4.99201;1.9984;-0.00159845;-0.998402;
1262;1.261;0.998027;4.99013;1.99803;-0.00197327;-0.998027;
1263;1.262;0.997613;4.98806;1.99761;-0.00238749;-0.997613;
1264;1.263;0.997159;4.98579;1.99716;-0.0028411;-0.997159;
1265;1.264;0.996666;4.98333;1.99667;-0.00333407;-0.996666;
1266;1.265;0.996134;4.98067;1.99613;-0.00386639;-0.996134;
1267;1.266;0.995562;4.97781;1.99556;-0.00443804;-0.995562;
1268;1.267;0.994951;4.97476;1.99495;-0.00504898;-0.994951;
1269;1.268;0.994301;4.9715;1.9943;-0.00569921;-0.994301;
1270;1.269;0.993611;4.96806;1.99361;-0.00638869;-0.993611;
1271;1.27;0.992883;4.96441;1.99288;-0.0071174;-0.992883;
1272;1.271;0.992115;4.96057;1.99211;-0.0078853;-0.992115;
1273;1.272;0.991308;4.95654;1.99131;-0.00869237;-0.991308;
1274;1.273;0.990461;4.95231;1.99046;-0.00953857;-0.990461;
1275;1.274;0.989576;4.94788;1.98958;-0.0104239;-0.989576;
1276;1.275;0.988652;4.94326;1.98865;-0.0113483;-0.988652;
1277;1.276;0.987688;4.93844;1.98769;-0.0123117;-0.987688;
1278;1.277;0.986686;4.93343;1.98669;-0.0133141;-0.986686;
1279;1.278;0.985645;4.92822;1.98564;-0.0143554;-0.985645;
1280;1.279;0.984564;4.92282;1.98456;-0.0154357;-0.984564;
1281;1.28;0.983445;4.91723;1.98345;-0.0165548;-0.983445;
1282;1.281;0.982287;4.91144;1.98229;-0.0177127;-0.982287;
1283;1.282;0.981091;4.90545;1.98109;-0.0189095;-0.981091;
1284;1.283;0.979855;4.89928;1.97986;-0.0201449;-0.979855;
1285;1.284;0.978581;4.8929;1.97858;-0.0214191;-0.978581;
1286;1.285;0.977268;4.88634;1.97727;-0.0227319;-0.977268;
1287;1.286;0.975917;4.87958;1.97592;-0.0240832;-0.975917;
1288;1.287;0.974527;4.87263;1.97453;-0.0254731;-0.974527;
1289;1.288;0.973099;4.86549;1.9731;-0.0269015;-0.973099;
1290;1.289;0.971632;4.85816;1.97163;-0.0283683;-0.971632;
1291;1.29;0.970127;4.85063;1.97013;-0.0298734;-0.970127;
1292;1.291;0.968583;4.84292;1.96858;-0.0314168;-0.968583;
1293;1.292;0.967001;4.83501;1.967;-0.0329985;-0.967001;
1294;1.293;0.965382;4.82691;1.96538;-0.0346184;-0.965382;
1295;1.294;0.963724;4.81862;1.96372;-0.0362763;-0.963724;
1296;1.295;0.962028;4.81014;1.96203;-0.0379723;-0.962028;
1297;1.296;0.960294;4.80147;1.96029;-0.0397063;-0.960294;
1298;1.297;0.958522;4.79261;1.95852;-0.0414782;-0.958522;
1299;1.298;0.956712;4.78356;1.95671;-0.0432879;-0.956712;
1300;1.299;0.954865;4.77432;1.95486;-0.0451355;-0.954865;
1301;1.3;0.952979;4.7649;1.95298;-0.0470207;-0.952979;
1302;1.301;0.951057;4.75528;1.95106;-0.0489435;-0.951057;
1303;1.302;0.949096;4.74548;1.9491;-0.0509039;-0.949096;
1304;1.303;0.947098;4.73549;1.9471;-0.0529017;-0.947098;
1305;1.304;0.945063;4.72532;1.94506;-0.0549369;-0.945063;
1306;1.305;0.942991;4.71495;1.94299;-0.0570095;-0.942991;
1307;1.306;0.940881;4.7044;1.94088;-0.0591192;-0.940881;
1308;1.307;0.938734;4.69367;1.93873;-0.0612661;-0.938734;
1309;1.308;0.93655;4.68275;1.93655;-0.0634501;-0.93655;
1310;1.309;0.934329;4.67164;1.93433;-0.0656711;-0.934329;
1311;1.31;0.932071;4.66036;1.93207;-0.0679289;-0.932071;
1312;1.311;0.929776;4.64888;1.92978;-0.0702235;-0.929776;
1313;1.312;0.927445;4.63723;1.92745;-0.0725548;-0.927445;
1314;1.313;0.925077;4.62539;1.92508;-0.0749228;-0.925077;
1315;1.314;0.922673;4.61336;1.92267;-0.0773273;-0.922673;
1316;1.315;0.920232;4.60116;1.92023;-0.0797682;-0.920232;
1317;1.316;0.917755;4.58877;1.91775;-0.0822454;-0.917755;
1318;1.317;0.915241;4.57621;1.91524;-0.0847588;-0.915241;
1319;1.318;0.912692;4.56346;1.91269;-0.0873084;-0.912692;
1320;1.319;0.910106;4.55053;1.91011;-0.089894;-0.910106;
1321;1.32;0.907484;4.53742;1.90748;-0.0925156;-0.907484;
1322;1.321;0.904827;4.52414;1.90483;-0.0951729;-0.904827;
1323;1.322;0.902134;4.51067;1.90213;-0.097866;-0.902134;
1324;1.323;0.899405;4.49703;1.89941;-0.100595;-0.899405;
1325;1.324;0.896641;4.48321;1.89664;-0.103359;-0.896641;
1326;1.325;0.893841;4.46921;1.89384;-0.106159;-0.893841;
1327;1.326;0.891007;4.45503;1.89101;-0.108993;-0.891007;
1328;1.327;0.888136;4.44068;1.88814;-0.111864;-0.888136;
1329;1.328;0.885231;4.42616;1.88523;-0.114769;-0.885231;
1330;1.329;0.882291;4.41146;1.88229;-0.117709;-0.882291;
1331;1.33;0.879316;4.39658;1.87932;-0.120684;-0.879316;
1332;1.331;0.876307;4.38153;1.87631;-0.123693;-0.876307;
1333;1.332;0.873262;4.36631;1.87326;-0.126738;-0.873262;
1334;1.333;0.870184;4.35092;1.87018;-0.129816;-0.870184;
1335;1.334;0.867071;4.33535;1.86707;-0.132929;-0.867071;
1336;1.335;0.863923;4.31962;1.86392;-0.136077;-0.863923;
1337;1.336;0.860742;4.30371;1.86074;-0.139258;-0.860742;
1338;1.337;0.857527;4.28763;1.85753;-0.142473;-0.857527;
1339;1.338;0.854277;4.27139;1.85428;-0.145723;-0.854277;
1340;1.339;0.850994;4.25497;1.85099;-0.149006;-0.850994;
1341;1.34;0.847678;4.23839;1.84768;-0.152322;-0.847678;
1342;1.341;0.844328;4.22164;1.84433;-0.155672;-0.844328;
1343;1.342;0.840945;4.20472;1.84094;-0.159055;-0.840945;
1344;1.343;0.837528;4.18764;1.83753;-0.162472;-0.837528;
1345;1.344;0.834078;4.17039;1.83408;-0.165922;-0.834078;
1346;1.345;0.830596;4.15298;1.8306;-0.169404;-0.830596;
1347;1.346;0.827081;4.1354;1.82708;-0.172919;-0.827081;
1348;1.347;0.823533;4.11766;1.82353;-0.176467;-0.823533;
1349;1.348;0.819952;4.09976;1.81995;-0.180048;-0.819952;
1350;1.349;0.816339;4.0817;1.81634;-0.183661;-0.816339;
1351;1.35;0.812694;4.06347;1.81269;-0.187306;-0.812694;
1352;1.351;0.809017;4.04508;1.80902;-0.190983;-0.809017;
1353;1.352;0.805308;4.02654;1.80531;-0.194692;-0.805308;
1354;1.353;0.801567;4.00783;1.80157;-0.198433;-0.801567;
1355;1.354;0.797794;3.98897;1.79779;-0.202206;-0.797794;
1356;1.355;0.79399;3.96995;1.79399;-0.20601;-0.79399;
1357;1.356;0.790155;3.95078;1.79016;-0.209845;-0.790155;
1358;1.357;0.786288;3.93144;1.78629;-0.213712;-0.786288;
1359;1.358;0.782391;3.91195;1.78239;-0.217609;-0.782391;
1360;1.359;0.778462;3.89231;1.77846;-0.221538;-0.778462;
1361;1.36;0.774503;3.87252;1.7745;-0.225497;-0.774503;
1362;1.361;0.770513;3.85257;1.77051;-0.229487;-0.770513;
1363;1.362;0.766493;3.83247;1.76649;-0.233507;-0.766493;
1364;1.363;0.762443;3.81221;1.76244;-0.237557;-0.762443;
1365;1.364;0.758362;3.79181;1.75836;-0.241638;-0.758362;
1366;1.365;0.754251;3.77126;1.75425;-0.245749;-0.754251;
1367;1.366;0.750111;3.75056;1.75011;-0.249889;-0.750111;
1368;1.367;0.745941;3.72971;1.74594;-0.254059;-0.745941;
1369;1.368;0.741742;3.70871;1.74174;-0.258258;-0.741742;
1370;1.369;0.737513;3.68757;1.73751;-0.262487;-0.737513;
1371;1.37;0.733255;3.66628;1.73326;-0.266745;-0.733255;
1372;1.371;0.728969;3.64484;1.72897;-0.271031;-0.728969;
1373;1.372;0.724653;3.62327;1.72465;-0.275347;-0.724653;
1374;1.373;0.720309;3.60155;1.72031;-0.279691;-0.720309;
1375;1.374;0.715936;3.57968;1.71594;-0.284064;-0.715936;
1376;1.375;0.711536;3.55768;1.71154;-0.288464;-0.711536;
1377;1.376;0.707107;3.53553;1.70711;-0.292893;-0.707107;
1378;1.377;0.70265;3.51325;1.70265;-0.29735;-0.70265;
1379;1.378;0.698165;3.49083;1.69817;-0.301835;-0.698165;
1380;1.379;0.693653;3.46827;1.69365;-0.306347;-0.693653;
1381;1.38;0.689114;3.44557;1.68911;-0.310886;-0.689114;
1382;1.381;0.684547;3.42274;1.68455;-0.315453;-0.684547;
1383;1.382;0.679953;3.39977;1.67995;-0.320047;-0.679953;
1384;1.383;0.675333;3.37666;1.67533;-0.324667;-0.675333;
1385;1.384;0.670686;3.35343;1.67069;-0.329314;-0.670686;
1386;1.385;0.666012;3.33006;1.66601;-0.333988;-0.666012;
1387;1.386;0.661312;3.30656;1.66131;-0.338688;-0.661312;
1388;1.387;0.656586;3.28293;1.65659;-0.343414;-0.656586;
1389;1.388;0.651834;3.25917;1.65183;-0.348166;-0.651834;
1390;1.389;0.647056;3.23528;1.64706;-0.352944;-0.647056;
1391;1.39;0.642253;3.21126;1.64225;-0.357747;-0.642253;
1392;1.391;0.637424;3.18712;1.63742;-0.362576;-0.637424;
1393;1.392;0.63257;3.16285;1.63257;-0.36743;-0.63257;
1394;1.393;0.627691;3.13846;1.62769;-0.372309;-0.627691;
1395;1.394;0.622788;3.11394;1.62279;-0.377212;-0.622788;
1396;1.395;0.61786;3.0893;1.61786;-0.38214;-0.61786;
1397;1.396;0.612907;3.06454;1.61291;-0.387093;-0.612907;
1398;1.397;0.60793;3.03965;1.60793;-0.39207;-0.60793;
1399;1.398;0.60293;3.01465;1.60293;-0.39707;-0.60293;
1400;1.399;0.597905;2.98952;1.5979;-0.402095;-0.597905;
1401;1.4;0.592857;2.96428;1.59286;-0.407143;-0.592857;
1402;1.401;0.587785;2.93893;1.58779;-0.412215;-0.587785;
1403;1.402;0.58269;2.91345;1.58269;-0.41731;-0.58269;
1404;1.403;0.577573;2.88786;1.57757;-0.422427;-0.577573;
1405;1.404;0.572432;2.86216;1.57243;-0.427568;-0.572432;
1406;1.405;0.567269;2.83634;1.56727;-0.432731;-0.567269;
1407;1.406;0.562083;2.81042;1.56208;-0.437917;-0.562083;
1408;1.407;0.556876;2.78438;1.55688;-0.443124;-0.556876;
1409;1.408;0.551646;2.75823;1.55165;-0.448354;-0.551646;
1410;1.409;0.546394;2.73197;1.54639;-0.453606;-0.546394;
1411;1.41;0.541121;2.70561;1.54112;-0.458879;-0.541121;
1412;1.411;0.535827;2.67913;1.53583;-0.464173;-0.535827;
1413;1.412;0.530511;2.65256;1.53051;-0.469489;-0.530511;
1414;1.413;0.525175;2.62587;1.52517;-0.474825;-0.525175;
1415;1.414;0.519817;2.59909;1.51982;-0.480183;-0.519817;
1416;1.415;0.51444;2.5722;1.51444;-0.48556;-0.51444;
1417;1.416;0.509041;2.54521;1.50904;-0.490959;-0.509041;
1418;1.417;0.503623;2.51812;1.50362;-0.496377;-0.503623;
1419;1.418;0.498185;2.49093;1.49819;-0.501815;-0.498185;
1420;1.419;0.492727;2.46364;1.49273;-0.507273;-0.492727;
1421;1.42;0.48725;2.43625;1.48725;-0.51275;-0.48725;
1422;1.421;0.481754;2.40877;1.48175;-0.518246;-0.481754;
1423;1.422;0.476238;2.38119;1.47624;-0.523762;-0.476238;
1424;1.423;0.470704;2.35352;1.4707;-0.529296;-0.470704;
1425;1.424;0.465151;2.32576;1.46515;-0.534849;-0.465151;
1426;1.425;0.45958;2.2979;1.45958;-0.54042;-0.45958;
1427;1.426;0.45399;2.26995;1.45399;-0.54601;-0.45399;
1428;1.427;0.448383;2.24192;1.44838;-0.551617;-0.448383;
1429;1.428;0.442758;2.21379;1.44276;-0.557242;-0.442758;
1430;1.429;0.437116;2.18558;1.43712;-0.562884;-0.437116;
1431;1.43;0.431456;2.15728;1.43146;-0.568544;-0.431456;
1432;1.431;0.425779;2.1289;1.42578;-0.574221;-0.425779;
1433;1.432;0.420086;2.10043;1.42009;-0.579914;-0.420086;
1434;1.433;0.414376;2.07188;1.41438;-0.585624;-0.414376;
1435;1.434;0.408649;2.04325;1.40865;-0.591351;-0.408649;
1436;1.435;0.402906;2.01453;1.40291;-0.597094;-0.402906;
1437;1.436;0.397148;1.98574;1.39715;-0.602852;-0.397148;
1438;1.437;0.391374;1.95687;1.39137;-0.608626;-0.391374;
1439;1.438;0.385584;1.92792;1.38558;-0.614416;-0.385584;
1440;1.439;0.379779;1.8989;1.37978;-0.620221;-0.379779;
1441;1.44;0.373959;1.8698;1.37396;-0.626041;-0.373959;
1442;1.441;0.368125;1.84062;1.36812;-0.631875;-0.368125;
1443;1.442;0.362275;1.81138;1.36228;-0.637725;-0.362275;
1444;1.443;0.356412;1.78206;1.35641;-0.643588;-0.356412;
1445;1.444;0.350534;1.75267;1.35053;-0.649466;-0.350534;
1446;1.445;0.344643;1.72321;1.34464;-0.655357;-0.344643;
1447;1.446;0.338738;1.69369;1.33874;-0.661262;-0.338738;
1448;1.447;0.33282;1.6641;1.33282;-0.66718;-0.33282;
1449;1.448;0.326888;1.63444;1.32689;-0.673112;-0.326888;
1450;1.449;0.320944;1.60472;1.32094;-0.679056;-0.320944;
1451;1.45;0.314987;1.57493;1.31499;-0.685013;-0.314987;
1452;1.451;0.309017;1.54508;1.30902;-0.690983;-0.309017;
1453;1.452;0.303035;1.51518;1.30304;-0.696965;-0.303035;
1454;1.453;0.297042;1.48521;1.29704;-0.702958;-0.297042;
1455;1.454;0.291036;1.45518;1.29104;-0.708964;-0.291036;
1456;1.455;0.285019;1.4251;1.28502;-0.714981;-0.285019;
1457;1.456;0.278991;1.39496;1.27899;-0.721009;-0.278991;
1458;1.457;0.272952;1.36476;1.27295;-0.727048;-0.272952;
1459;1.458;0.266902;1.33451;1.2669;-0.733098;-0.266902;
1460;1.459;0.260842;1.30421;1.26084;-0.739158;-0.260842;
1461;1.46;0.254771;1.27385;1.25477;-0.745229;-0.254771;
1462;1.461;0.24869;1.24345;1.24869;-0.75131;-0.24869;
1463;1.462;0.242599;1.213;1.2426;-0.757401;-0.242599;
1464;1.463;0.236499;1.18249;1.2365;-0.763501;-0.236499;
1465;1.464;0.230389;1.15195;1.23039;-0.769611;-0.230389;
1466;1.465;0.224271;1.12135;1.22427;-0.775729;-0.224271;
1467;1.466;0.218143;1.09072;1.21814;-0.781857;-0.218143;
1468;1.467;0.212007;1.06004;1.21201;-0.787993;-0.212007;
1469;1.468;0.205863;1.02931;1.20586;-0.794137;-0.205863;
1470;1.469;0.19971;0.99855;1.19971;-0.80029;-0.19971;
1471;1.47;0.193549;0.967747;1.19355;-0.806451;-0.193549;
1472;1.471;0.187381;0.936907;1.18738;-0.812619;-0.187381;
1473;1.472;0.181206;0.906029;1.18121;-0.818794;-0.181206;
1474;1.473;0.175023;0.875115;1.17502;-0.824977;-0.175023;
1475;1.474;0.168833;0.844167;1.16883;-0.831167;-0.168833;
1476;1.475;0.162637;0.813186;1.16264;-0.837363;-0.162637;
1477;1.476;0.156434;0.782172;1.15643;-0.843566;-0.156434;
1478;1.477;0.150226;0.751128;1.15023;-0.849774;-0.150226;
1479;1.478;0.144011;0.720054;1.14401;-0.855989;-0.144011;
1480;1.479;0.13779;0.688951;1.13779;-0.86221;-0.13779;
1481;1.48;0.131564;0.657822;1.13156;-0.868436;-0.131564;
1482;1.481;0.125333;0.626666;1.12533;-0.874667;-0.125333;
1483;1.482;0.119097;0.595486;1.1191;-0.880903;-0.119097;
1484;1.483;0.112856;0.564282;1.11286;-0.887144;-0.112856;
1485;1.484;0.106611;0.533056;1.10661;-0.893389;-0.106611;
1486;1.485;0.100362;0.501809;1.10036;-0.899638;-0.100362;
1487;1.486;0.0941083;0.470542;1.09411;-0.905892;-0.0941083;
1488;1.487;0.0878512;0.439256;1.08785;-0.912149;-0.0878512;
1489;1.488;0.0815906;0.407953;1.08159;-0.918409;-0.0815906;
1490;1.489;0.0753268;0.376634;1.07533;-0.924673;-0.0753268;
1491;1.49;0.06906;0.3453;1.06906;-0.93094;-0.06906;
1492;1.491;0.0627905;0.313953;1.06279;-0.937209;-0.0627905;
1493;1.492;0.0565185;0.282593;1.05652;-0.943481;-0.0565185;
1494;1.493;0.0502443;0.251222;1.05024;-0.949756;-0.0502443;
1495;1.494;0.0439681;0.219841;1.04397;-0.956032;-0.0439681;
1496;1.495;0.0376902;0.188451;1.03769;-0.96231;-0.0376902;
1497;1.496;0.0314108;0.157054;1.03141;-0.968589;-0.0314108;
1498;1.497;0.0251301;0.12565;1.02513;-0.97487;-0.0251301;
1499;1.498;0.0188484;0.0942422;1.01885;-0.981152;-0.0188484;
1500;1.499;0.012566;0.0628302;1.01257;-0.987434;-0.012566;
1501;1.5;0.00628314;0.0314157;1.00628;-0.993717;-0.00628314;
1502;1.501;1.22461e-16;6.12303e-16;1;-1;-1.22461e-16;
1503;1.502;-0.00628314;-0.0314157;0.993717;-1.00628;0.00628314;
1504;1.503;-0.012566;-0.0628302;0.987434;-1.01257;0.012566;
1505;1.504;-0.0188484;-0.0942422;0.981152;-1.01885;0.0188484;
1506;1.505;-0.0251301;-0.12565;0.97487;-1.02513;0.0251301;
1507;1.506;-0.0314108;-0.157054;0.968589;-1.03141;0.0314108;
1508;1.507;-0.0376902;-0.188451;0.96231;-1.03769;0.0376902;
1509;1.508;-0.0439681;-0.219841;0.956032;-1.04397;0.0439681;
1510;1.509;-0.0502443;-0.251222;0.949756;-1.05024;0.0502443;
1511;1.51;-0.0565185;-0.282593;0.943481;-1.05652;0.0565185;
1512;1.511;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
1513;1.512;-0.06906;-0.3453;0.93094;-1.06906;0.06906;
1514;1.513;-0.0753268;-0.376634;0.924673;-1.07533;0.0753268;
1515;1.514;-0.0815906;-0.407953;0.918409;-1.08159;0.0815906;
1516;1.515;-0.0878512;-0.439256;0.912149;-1.08785;0.0878512;
1517;1.516;-0.0941083;-0.470542;0.905892;-1.09411;0.0941083;
1518;1.517;-0.100362;-0.501809;0.899638;-1.10036;0.100362;
1519;1.518;-0.106611;-0.533056;0.893389;-1.10661;0.106611;
1520;1.519;-0.112856;-0.564282;0.887144;-1.11286;0.112856;
1521;1.52;-0.119097;-0.595486;0.880903;-1.1191;0.119097;
1522;1.521;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
1523;1.522;-0.131564;-0.657822;0.868436;-1.13156;0.131564;
1524;1.523;-0.13779;-0.688951;0.86221;-1.13779;0.13779;
1525;1.524;-0.144011;-0.720054;0.855989;-1.14401;0.144011;
1526;1.525;-0.150226;-0.751128;0.849774;-1.15023;0.150226;
1527;1.526;-0.156434;-0.782172;0.843566;-1.15643;0.156434;
1528;1.527;-0.162637;-0.813186;0.837363;-1.16264;0.162637;
1529;1.528;-0.168833;-0.844167;0.831167;-1.16883;0.168833;
1530;1.529;-0.175023;-0.875115;0.824977;-1.17502;0.175023;
1531;1.53;-0.181206;-0.906029;0.818794;-1.18121;0.181206;
1532;1.531;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
1533;1.532;-0.193549;-0.967747;0.806451;-1.19355;0.193549;
1534;1.533;-0.19971;-0.99855;0.80029;-1.19971;0.19971;
1535;1.534;-0.205863;-1.02931;0.794137;-1.20586;0.205863;
1536;1.535;-0.212007;-1.06004;0.787993;-1.21201;0.212007;
1537;1.536;-0.218143;-1.09072;0.781857;-1.21814;0.218143;
1538;1.537;-0.224271;-1.12135;0.775729;-1.22427;0.224271;
1539;1.538;-0.230389;-1.15195;0.769611;-1.23039;0.230389;
1540;1.539;-0.236499;-1.18249;0.763501;-1.2365;0.236499;
1541;1.54;-0.242599;-1.213;0.757401;-1.2426;0.242599;
1542;1.541;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
1543;1.542;-0.254771;-1.27385;0.745229;-1.25477;0.254771;
1544;1.543;-0.260842;-1.30421;0.739158;-1.26084;0.260842;
1545;1.544;-0.266902;-1.33451;0.733098;-1.2669;0.266902;
1546;1.545;-0.272952;-1.36476;0.727048;-1.27295;0.272952;
1547;1.546;-0.278991;-1.39496;0.721009;-1.27899;0.278991;
1548;1.547;-0.285019;-1.4251;0.714981;-1.28502;0.285019;
1549;1.548;-0.291036;-1.45518;0.708964;-1.29104;0.291036;
1550;1.549;-0.297042;-1.48521;0.702958;-1.29704;0.297042;
1551;1.55;-0.303035;-1.51518;0.696965;-1.30304;0.303035;
1552;1.551;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
1553;1.552;-0.314987;-1.57493;0.685013;-1.31499;0.314987;
1554;1.553;-0.320944;-1.60472;0.679056;-1.32094;0.320944;
1555;1.554;-0.326888;-1.63444;0.673112;-1.32689;0.326888;
1556;1.555;-0.33282;-1.6641;0.66718;-1.33282;0.33282;
1557;1.556;-0.338738;-1.69369;0.661262;-1.33874;0.338738;
1558;1.557;-0.344643;-1.72321;0.655357;-1.34464;0.344643;
1559;1.558;-0.350534;-1.75267;0.649466;-1.35053;0.350534;
1560;1.559;-0.356412;-1.78206;0.643588;-1.35641;0.356412;
1561;1.56;-0.362275;-1.81138;0.637725;-1.36228;0.362275;
1562;1.561;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
1563;1.562;-0.373959;-1.8698;0.626041;-1.37396;0.373959;
1564;1.563;-0.379779;-1.8989;0.620221;-1.37978;0.379779;
1565;1.564;-0.385584;-1.92792;0.614416;-1.38558;0.385584;
1566;1.565;-0.391374;-1.95687;0.608626;-1.39137;0.391374;
1567;1.566;-0.397148;-1.98574;0.602852;-1.39715;0.397148;
1568;1.567;-0.402906;-2.01453;0.597094;-1.40291;0.402906;
1569;1.568;-0.408649;-2.04325;0.591351;-1.40865;0.408649;
1570;1.569;-0.414376;-2.07188;0.585624;-1.41438;0.414376;
1571;1.57;-0.420086;-2.10043;0.579914;-1.42009;0.420086;
1572;1.571;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
1573;1.572;-0.431456;-2.15728;0.568544;-1.43146;0.431456;
1574;1.573;-0.437116;-2.18558;0.562884;-1.43712;0.437116;
1575;1.574;-0.442758;-2.21379;0.557242;-1.44276;0.442758;
1576;1.575;-0.448383;-2.24192;0.551617;-1.44838;0.448383;
1577;1.576;-0.45399;-2.26995;0.54601;-1.45399;0.45399;
1578;1.577;-0.45958;-2.2979;0.54042;-1.45958;0.45958;
1579;1.578;-0.465151;-2.32576;0.534849;-1.46515;0.465151;
1580;1.579;-0.470704;-2.35352;0.529296;-1.4707;0.470704;
1581;1.58;-0.476238;-2.38119;0.523762;-1.47624;0.476238;
1582;1.581;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
1583;1.582;-0.48725;-2.43625;0.51275;-1.48725;0.48725;
1584;1.583;-0.492727;-2.46364;0.507273;-1.49273;0.492727;
1585;1.584;-0.498185;-2.49093;0.501815;-1.49819;0.498185;
1586;1.585;-0.503623;-2.51812;0.496377;-1.50362;0.503623;
1587;1.586;-0.509041;-2.54521;0.490959;-1.50904;0.509041;
